Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min)
1726276152.0821068,-0.99,-0.001,-0.006,0.021,1726276150.6561272,0.0,-4.0,1726276150.5624278,1,1726276150.5624278,7.8,0.0
1726276153.6185164,-0.99,-0.001,-0.006,0.021,1726276152.1758842,0.0,-4.0,1726276152.0821068,1,1726276152.0821068,9.0,-0.004
1726276155.122314,-0.99,-0.001,-0.006,0.021,1726276153.6812475,0.0,-4.0,1726276153.6028938,1,1726276153.6185164,8.6,0.0
1726276156.674311,-0.99,-0.001,-0.006,0.021,1726276155.2160552,0.0,-4.1,1726276155.122314,1,1726276155.122314,8.0,-0.002
1726276158.1940587,-0.99,-0.001,-0.006,0.021,1726276156.752664,0.0,-4.1,1726276156.674311,1,1726276156.674311,8.4,-0.002
1726276159.714187,-0.99,-0.001,-0.006,0.021,1726276158.2723455,0.0,-4.1,1726276158.1940587,1,1726276158.1940587,8.2,0.0
1726276161.2345808,-0.99,-0.001,-0.006,0.021,1726276159.7925434,0.0,-4.1,1726276159.714187,1,1726276159.714187,8.8,0.0
1726276162.7539504,-0.99,-0.001,-0.006,0.021,1726276161.312658,0.0,-4.2,1726276161.2345808,1,1726276161.2345808,8.4,-0.002
1726276164.2749019,-0.99,-0.001,-0.006,0.021,1726276162.8321345,0.0,-4.2,1726276162.7539504,1,1726276162.7539504,8.6,-0.006
1726276165.7939985,-0.99,-0.001,-0.006,0.021,1726276164.3374157,0.0,-4.2,1726276164.2749019,1,1726276164.2749019,9.0,0.0
1726276167.4722154,-0.99,-0.001,-0.006,0.021,1726276165.8721533,0.0,-4.2,1726276165.7939985,1,1726276165.7939985,8.2,-0.002
1726276168.981056,-0.99,-0.001,-0.006,0.021,1726276167.5506575,0.0,-4.2,1726276167.4722154,1,1726276167.4722154,8.6,-0.002
1726276170.514872,-0.99,-0.001,-0.006,0.021,1726276169.0594437,0.0,-4.3,1726276168.981056,1,1726276168.981056,9.0,-0.002
1726276172.0510492,-0.99,-0.001,-0.006,0.021,1726276170.5932944,0.0,-4.3,1726276170.514872,1,1726276170.514872,10.2,-0.002
1726276173.5878737,-0.99,-0.001,-0.006,0.021,1726276172.1294134,0.0,-4.3,1726276172.0510492,1,1726276172.0510492,8.0,-0.002
1726276175.1261885,-0.99,-0.001,-0.006,0.021,1726276173.6663291,0.0,-4.3,1726276173.5722795,1,1726276173.5878737,8.4,0.0
1726276176.6613772,-0.99,-0.001,-0.006,0.021,1726276175.1889153,0.0,-4.4,1726276175.1261885,1,1726276175.1261885,8.6,-0.002
1726276178.181589,-0.99,-0.001,-0.006,0.021,1726276176.7397208,0.0,-4.4,1726276176.6613772,1,1726276176.6613772,8.4,0.0
1726276179.7172472,-0.99,-0.001,-0.006,0.021,1726276178.2753534,0.0,-4.4,1726276178.181589,1,1726276178.181589,7.4,-0.004
1726276181.2685895,-0.99,-0.001,-0.006,0.021,1726276179.8112786,0.0,-4.4,1726276179.7172472,1,1726276179.7172472,9.0,0.0
1726276182.804885,-0.99,-0.001,-0.006,0.021,1726276181.3467574,0.0,-4.4,1726276181.2685895,1,1726276181.2685895,9.2,0.0
1726276184.356292,-0.99,-0.001,-0.006,0.021,1726276182.8990824,0.0,-4.5,1726276182.804885,1,1726276182.804885,8.0,-0.002
1726276185.9231117,-0.99,-0.001,-0.006,0.021,1726276184.434711,0.0,-4.5,1726276184.356292,1,1726276184.356292,9.2,0.0
1726276187.4765878,-0.99,-0.001,-0.006,0.021,1726276186.0016484,0.0,-4.5,1726276185.9231117,1,1726276185.9231117,8.0,0.002
1726276189.0285697,-0.99,-0.001,-0.006,0.021,1726276187.5549235,0.0,-4.5,1726276187.4765878,1,1726276187.4765878,8.6,0.0
1726276190.5984967,-0.99,-0.001,-0.006,0.021,1726276189.122345,0.0,-4.5,1726276189.0285697,1,1726276189.0285697,7.8,-0.004
1726276192.1495485,-0.99,-0.001,-0.006,0.021,1726276190.676608,0.0,-4.5,1726276190.5984967,1,1726276190.5984967,8.6,0.002
1726276193.6858752,-0.99,-0.001,-0.006,0.021,1726276192.2277212,0.0,-4.6,1726276192.1495485,1,1726276192.1495485,8.6,-0.002
1726276195.2370963,-0.99,-0.001,-0.006,0.021,1726276193.7486198,0.0,-4.6,1726276193.6858752,1,1726276193.6858752,8.0,-0.002
1726276196.773066,-0.99,-0.001,-0.006,0.021,1726276195.3154032,0.0,-4.6,1726276195.2370963,1,1726276195.2370963,8.0,0.002
1726276198.3408778,-0.99,-0.001,-0.006,0.021,1726276196.8667681,0.0,-4.6,1726276196.773066,1,1726276196.773066,8.6,-0.004
1726276199.9252605,-0.99,-0.001,-0.006,0.021,1726276198.4346075,0.0,-4.6,1726276198.3408778,1,1726276198.3408778,7.6,0.0
1726276201.4765074,-0.99,-0.001,-0.006,0.021,1726276200.0035968,0.0,-4.6,1726276199.9252605,1,1726276199.9252605,8.4,-0.002
1726276203.0914266,-0.99,-0.001,-0.006,0.021,1726276201.5702088,0.0,-4.7,1726276201.4765074,1,1726276201.4765074,9.0,-0.002
1726276204.6769912,-0.99,-0.001,-0.006,0.021,1726276203.1697903,0.0,-4.7,1726276203.0914266,1,1726276203.0914266,7.8,0.0
1726276206.2291641,-0.99,-0.001,-0.006,0.021,1726276204.7554054,0.0,-4.7,1726276204.6613696,1,1726276204.6769912,8.6,-0.002
1726276207.78038,-0.99,-0.001,-0.006,0.021,1726276206.3075008,0.0,-4.7,1726276206.2291641,1,1726276206.2291641,10.2,-0.002
1726276209.3654027,-0.99,-0.001,-0.006,0.021,1726276207.8743904,0.0,-4.7,1726276207.78038,1,1726276207.78038,9.4,0.0
1726276210.932225,-0.99,-0.001,-0.006,0.021,1726276209.4437928,0.0,-4.8,1726276209.3654027,1,1726276209.3654027,9.2,-0.002
1726276212.51598,-0.99,-0.001,-0.006,0.021,1726276211.0106146,0.0,-4.8,1726276210.932225,1,1726276210.932225,8.8,0.0
1726276214.100038,-0.99,-0.001,-0.006,0.021,1726276212.5943718,0.0,-4.8,1726276212.51598,1,1726276212.51598,8.8,0.0
1726276215.6684694,-0.99,-0.001,-0.006,0.021,1726276214.178429,0.0,-4.8,1726276214.100038,1,1726276214.100038,8.8,-0.002
1726276217.2521408,-0.99,-0.001,-0.006,0.021,1726276215.7466562,0.0,-4.8,1726276215.6684694,1,1726276215.6684694,8.6,0.0
1726276218.837255,-0.99,-0.001,-0.006,0.021,1726276217.3302207,0.0,-4.8,1726276217.2521408,1,1726276217.2521408,8.6,-0.002
1726276220.4211483,-0.99,-0.001,-0.006,0.021,1726276218.915637,0.0,-4.8,1726276218.837255,1,1726276218.837255,8.4,0.0
1726276222.0046818,-0.99,-0.001,-0.006,0.021,1726276220.499614,0.0,-4.8,1726276220.4211483,1,1726276220.4211483,8.0,0.0
1726276223.5893464,-0.99,-0.001,-0.006,0.021,1726276222.0830147,0.0,-4.7,1726276222.0046818,1,1726276222.0046818,8.4,-0.004
1726276225.172771,-0.99,-0.001,-0.006,0.021,1726276223.66751,0.0,-4.5,1726276223.5893464,1,1726276223.5893464,8.6,0.0
1726276226.7724624,-0.99,-0.001,-0.006,0.021,1726276225.25118,0.0,-4.3,1726276225.172771,1,1726276225.172771,8.6,-0.004
1726276228.372361,-0.99,-0.001,-0.006,0.021,1726276226.850844,0.0,-4.0,1726276226.7724624,1,1726276226.7724624,8.8,-0.002
1726276229.9737003,-0.99,-0.001,-0.006,0.021,1726276228.450939,0.0,-3.8,1726276228.356731,1,1726276228.372361,7.6,-0.002
1726276231.5727086,-0.99,-0.001,-0.006,0.021,1726276230.0521002,0.0,-3.6,1726276229.9737003,1,1726276229.9737003,8.8,-0.002
1726276233.1569734,-0.99,-0.001,-0.006,0.021,1726276231.6510744,0.0,-3.5,1726276231.5727086,1,1726276231.5727086,7.6,-0.002
1726276234.7413237,-0.99,-0.001,-0.006,0.021,1726276233.2350533,0.0,-3.3,1726276233.1569734,1,1726276233.1569734,8.6,-0.002
1726276236.3556113,-0.99,-0.001,-0.006,0.021,1726276234.8194034,0.0,-3.3,1726276234.7413237,1,1726276234.7413237,9.2,0.0
1726276237.957373,-0.99,-0.001,-0.006,0.021,1726276236.4339514,0.0,-3.2,1726276236.3556113,1,1726276236.3556113,9.2,-0.002
1726276239.556032,-0.99,-0.001,-0.006,0.021,1726276238.0357733,0.0,-3.2,1726276237.957373,1,1726276237.957373,7.4,-0.002
1726276241.1592052,-0.99,-0.001,-0.006,0.021,1726276239.6342213,0.0,-3.2,1726276239.556032,1,1726276239.556032,7.8,-0.002
1726276242.773038,-0.99,-0.001,-0.006,0.021,1726276241.2375638,0.0,-3.2,1726276241.1592052,1,1726276241.1592052,9.2,0.0
1726276244.3736618,-0.99,-0.001,-0.006,0.021,1726276242.8512092,0.0,-3.2,1726276242.773038,1,1726276242.773038,9.0,-0.002
1726276246.006481,-0.99,-0.001,-0.006,0.021,1726276244.4676142,0.0,-3.2,1726276244.3736618,1,1726276244.3736618,8.6,-0.002
1726276247.6227899,-0.99,-0.001,-0.006,0.021,1726276246.0846858,0.0,-3.2,1726276246.006481,1,1726276246.006481,7.8,0.0
1726276249.222498,-0.99,-0.001,-0.006,0.021,1726276247.7011817,0.0,-3.2,1726276247.6227899,1,1726276247.6227899,9.6,0.0
1726276250.8706357,-0.99,-0.001,-0.006,0.021,1726276249.3163724,0.0,-3.3,1726276249.222498,1,1726276249.222498,8.4,0.0
1726276252.4857905,-0.99,-0.001,-0.006,0.021,1726276250.9490614,0.0,-3.3,1726276250.855014,1,1726276250.855014,8.4,-0.002
1726276254.0880718,-0.99,-0.001,-0.006,0.021,1726276252.5641642,0.0,-3.3,1726276252.4857905,1,1726276252.4857905,8.6,0.0
1726276255.7196264,-0.99,-0.001,-0.006,0.021,1726276254.1820338,0.0,-3.3,1726276254.0880718,1,1726276254.0880718,8.6,0.0
1726276257.336061,-0.99,-0.001,-0.006,0.021,1726276255.8136773,0.0,-3.4,1726276255.7196264,1,1726276255.7196264,9.4,-0.002
1726276258.96754,-0.99,-0.001,-0.006,0.021,1726276257.429864,0.0,-3.4,1726276257.336061,1,1726276257.336061,8.0,0.0
1726276260.6291416,-0.99,-0.001,-0.006,0.021,1726276259.0612676,0.0,-3.4,1726276258.96754,1,1726276258.96754,8.6,-0.002
1726276262.2625065,-0.99,-0.001,-0.006,0.021,1726276260.7076864,0.0,-3.5,1726276260.6291416,1,1726276260.6291416,8.2,-0.002
1726276263.8790503,-0.99,-0.001,-0.006,0.021,1726276262.3406692,0.0,-3.5,1726276262.2625065,1,1726276262.2625065,8.6,0.0
1726276265.4941094,-0.99,-0.001,-0.006,0.021,1726276263.9574685,0.0,-3.5,1726276263.8790503,1,1726276263.8790503,9.2,-0.002
1726276267.1263585,-0.99,-0.001,-0.006,0.021,1726276265.5724542,0.0,-3.5,1726276265.4941094,1,1726276265.4941094,8.4,0.0
1726276268.7580745,-0.99,-0.001,-0.006,0.021,1726276267.2045515,0.0,-3.6,1726276267.1263585,1,1726276267.1263585,8.8,-0.002
1726276270.3741446,-0.99,-0.001,-0.006,0.021,1726276268.8366792,0.0,-3.6,1726276268.7580745,1,1726276268.7580745,7.6,-0.004
1726276272.0060642,-0.99,-0.001,-0.006,0.021,1726276270.4522223,0.0,-3.6,1726276270.3741446,1,1726276270.3741446,8.8,0.0
1726276273.6233315,-0.99,-0.001,-0.006,0.021,1726276272.0844622,0.0,-3.7,1726276272.0060642,1,1726276272.0060642,8.4,-0.002
1726276275.271175,-0.99,-0.001,-0.006,0.021,1726276273.7173355,0.0,-3.7,1726276273.6233315,1,1726276273.6233315,9.2,-0.002
1726276276.934777,-0.99,-0.001,-0.006,0.021,1726276275.3649035,0.0,-3.7,1726276275.271175,1,1726276275.271175,8.8,0.0
1726276278.5680728,-0.99,-0.001,-0.006,0.021,1726276277.0131683,0.0,-3.7,1726276276.934777,1,1726276276.934777,8.8,0.0
1726276280.2304704,-0.99,-0.001,-0.006,0.021,1726276278.6620924,0.0,-3.8,1726276278.5680728,1,1726276278.5680728,9.8,0.0
1726276281.8798602,-0.99,-0.001,-0.006,0.021,1726276280.3088927,0.0,-3.8,1726276280.2304704,1,1726276280.2304704,8.2,-0.002
1726276283.5107784,-0.99,-0.001,-0.006,0.021,1726276281.9582934,0.0,-3.8,1726276281.8798602,1,1726276281.8798602,7.8,0.0
1726276285.1596966,-0.99,-0.001,-0.006,0.021,1726276283.5888574,0.0,-3.9,1726276283.5107784,1,1726276283.5107784,8.4,-0.002
1726276286.8228595,-0.99,-0.001,-0.006,0.021,1726276285.23788,0.0,-3.9,1726276285.1596966,1,1726276285.1596966,10.0,-0.002
1726276288.4719057,-0.99,-0.001,-0.006,0.021,1726276286.901281,0.0,-3.9,1726276286.8228595,1,1726276286.8228595,8.6,-0.002
1726276290.1507246,-0.99,-0.001,-0.006,0.021,1726276288.5659275,0.0,-3.9,1726276288.4719057,1,1726276288.4719057,8.6,0.0
1726276291.798931,-0.99,-0.001,-0.006,0.021,1726276290.2290843,0.0,-4.0,1726276290.1507246,1,1726276290.1507246,8.4,0.0
1726276293.4473157,-0.99,-0.001,-0.006,0.021,1726276291.87709,0.0,-4.0,1726276291.798931,1,1726276291.798931,9.2,-0.002
1726276295.1097565,-0.99,-0.001,-0.006,0.021,1726276293.525665,0.0,-4.0,1726276293.4473157,1,1726276293.4473157,8.8,-0.002
1726276296.7599816,-0.99,-0.001,-0.006,0.021,1726276295.1881056,0.0,-4.1,1726276295.1097565,1,1726276295.1097565,9.0,-0.002
1726276298.4220307,-0.99,-0.001,-0.006,0.021,1726276296.8383143,0.0,-4.1,1726276296.7599816,1,1726276296.7599816,9.6,-0.002
1726276300.0865667,-0.99,-0.001,-0.006,0.021,1726276298.5004275,0.0,-4.1,1726276298.4220307,1,1726276298.4220307,8.2,0.0
1726276301.7512481,-0.99,-0.001,-0.006,0.021,1726276300.1648786,0.0,-4.1,1726276300.0865667,1,1726276300.0865667,8.8,0.0
1726276303.4143076,-0.99,-0.001,-0.006,0.021,1726276301.8296707,0.0,-4.1,1726276301.7512481,1,1726276301.7512481,7.8,-0.002
1726276305.1089406,-0.99,-0.001,-0.006,0.021,1726276303.4924178,0.0,-4.2,1726276303.4143076,1,1726276303.4143076,9.2,0.0
1726276306.7739804,-0.99,-0.001,-0.006,0.021,1726276305.1870573,0.0,-4.2,1726276305.1089406,1,1726276305.1089406,8.6,-0.002
1726276308.4553003,-0.99,-0.001,-0.006,0.021,1726276306.8525338,0.0,-4.2,1726276306.7739804,1,1726276306.7739804,9.0,0.0
1726276310.119626,-0.99,-0.001,-0.006,0.021,1726276308.5336213,0.0,-4.2,1726276308.4553003,1,1726276308.4553003,8.4,0.0
1726276311.7999744,-0.99,-0.001,-0.006,0.021,1726276310.1978781,0.0,-4.2,1726276310.119626,1,1726276310.119626,9.6,0.0
1726276313.4630158,-0.99,-0.001,-0.006,0.021,1726276311.8780823,0.0,-4.3,1726276311.7999744,1,1726276311.7999744,8.2,0.0
1726276315.176018,-0.99,-0.001,-0.006,0.021,1726276313.5570357,0.0,-4.3,1726276313.4630158,1,1726276313.4630158,8.0,0.0
1726276316.8554485,-0.99,-0.001,-0.006,0.021,1726276315.2546153,0.0,-4.3,1726276315.176018,1,1726276315.176018,8.8,-0.002
1726276318.5358307,-0.99,-0.001,-0.006,0.021,1726276316.933971,0.0,-4.3,1726276316.8554485,1,1726276316.8554485,9.0,0.0
1726276320.2316153,-0.99,-0.001,-0.006,0.021,1726276318.6142814,0.0,-4.4,1726276318.5358307,1,1726276318.5358307,7.6,-0.002
1726276321.9278178,-0.99,-0.001,-0.006,0.021,1726276320.310044,0.0,-4.4,1726276320.2316153,1,1726276320.2316153,9.0,-0.002
1726276323.62419,-0.99,-0.001,-0.006,0.021,1726276322.0060246,0.0,-4.4,1726276321.9278178,1,1726276321.9278178,8.0,-0.002
1726276325.3029063,-0.99,-0.001,-0.006,0.021,1726276323.7026122,0.0,-4.4,1726276323.62419,1,1726276323.62419,8.4,-0.002
1726276326.9996881,-0.99,-0.001,-0.006,0.021,1726276325.3809843,0.0,-4.4,1726276325.3029063,1,1726276325.3029063,9.2,-0.002
1726276328.696361,-0.99,-0.001,-0.006,0.021,1726276327.078072,0.0,-4.5,1726276326.9996881,1,1726276326.9996881,8.0,0.0
1726276330.3908224,-0.99,-0.001,-0.006,0.021,1726276328.774773,0.0,-4.5,1726276328.696361,1,1726276328.696361,7.8,-0.002
1726276332.0870054,-0.99,-0.001,-0.006,0.021,1726276330.4692304,0.0,-4.5,1726276330.3908224,1,1726276330.3908224,9.4,-0.002
1726276333.7840414,-0.99,-0.001,-0.006,0.021,1726276332.1653993,0.0,-4.5,1726276332.0870054,1,1726276332.0870054,8.2,-0.002
1726276335.4632108,-0.99,-0.001,-0.006,0.021,1726276333.8621962,0.0,-4.5,1726276333.7840414,1,1726276333.7840414,8.0,0.0
1726276337.1587675,-0.99,-0.001,-0.006,0.021,1726276335.5416577,0.0,-4.5,1726276335.4632108,1,1726276335.4632108,9.4,0.0
1726276338.8555932,-0.99,-0.001,-0.006,0.021,1726276337.2371716,0.0,-4.6,1726276337.1587675,1,1726276337.1587675,8.6,-0.002
1726276340.55149,-0.99,-0.001,-0.006,0.021,1726276338.9337163,0.0,-4.6,1726276338.8555932,1,1726276338.8555932,8.2,-0.002
1726276342.264339,-0.99,-0.001,-0.006,0.021,1726276340.629874,0.0,-4.6,1726276340.55149,1,1726276340.55149,8.8,0.0
1726276343.959574,-0.99,-0.001,-0.006,0.021,1726276342.3427746,0.0,-4.6,1726276342.264339,1,1726276342.264339,8.8,-0.002
1726276345.6728852,-0.99,-0.001,-0.006,0.021,1726276344.0379698,0.0,-4.6,1726276343.959574,1,1726276343.959574,9.0,0.0
1726276347.3841243,-0.99,-0.001,-0.006,0.021,1726276345.751303,0.0,-4.7,1726276345.6728852,1,1726276345.6728852,9.2,0.0
1726276349.096144,-0.99,-0.001,-0.006,0.021,1726276347.4625177,0.0,-4.6,1726276347.3841243,1,1726276347.3841243,8.6,-0.002
1726276350.7911859,-0.99,-0.001,-0.006,0.021,1726276349.1744397,0.0,-4.5,1726276349.096144,1,1726276349.096144,8.8,-0.002
1726276352.5190618,-0.99,-0.001,-0.006,0.021,1726276350.8692944,0.0,-4.3,1726276350.7911859,1,1726276350.7911859,8.4,-0.002
1726276354.232719,-0.99,-0.001,-0.006,0.021,1726276352.5974076,0.0,-4.0,1726276352.5190618,1,1726276352.5190618,8.0,-0.002
1726276355.9426665,-0.99,-0.001,-0.006,0.021,1726276354.310824,0.0,-3.7,1726276354.232719,1,1726276354.232719,8.0,0.0
1726276357.6563826,-0.99,-0.001,-0.006,0.021,1726276356.0210068,0.0,-3.5,1726276355.9426665,1,1726276355.9426665,6.2,-0.002
1726276359.3828962,-0.99,-0.001,-0.006,0.021,1726276357.7345626,0.0,-3.3,1726276357.6563826,1,1726276357.6563826,8.6,-0.002
1726276361.1284544,-0.99,-0.001,-0.006,0.021,1726276359.461262,0.0,-3.2,1726276359.3828962,1,1726276359.3828962,8.6,0.0
1726276362.8415961,-0.99,-0.001,-0.006,0.021,1726276361.2068608,0.0,-3.1,1726276361.1128323,1,1726276361.1128323,8.8,-0.004
1726276364.5692334,-0.99,-0.001,-0.006,0.021,1726276362.9200335,0.0,-3.1,1726276362.8415961,1,1726276362.8415961,8.4,-0.002
1726276366.2963786,-0.99,-0.001,-0.006,0.021,1726276364.6477902,0.0,-3.0,1726276364.5692334,1,1726276364.5692334,8.8,0.0
1726276368.0546668,-0.99,-0.001,-0.006,0.021,1726276366.3744867,0.0,-3.0,1726276366.2963786,1,1726276366.2963786,8.0,-0.002
1726276369.7850885,-0.99,-0.001,-0.006,0.021,1726276368.133219,0.0,-3.0,1726276368.0546668,1,1726276368.0546668,9.2,0.0
1726276371.52749,-0.99,-0.001,-0.006,0.021,1726276369.8634956,0.0,-3.0,1726276369.7850885,1,1726276369.7850885,8.6,0.0
1726276373.2890835,-0.99,-0.001,-0.006,0.021,1726276371.60607,0.0,-3.0,1726276371.52749,1,1726276371.52749,8.4,-0.002
1726276375.0169792,-0.99,-0.001,-0.006,0.021,1726276373.3674784,0.0,-3.0,1726276373.2890835,1,1726276373.2890835,8.4,0.0
1726276376.7600093,-0.99,-0.001,-0.006,0.021,1726276375.0954177,0.0,-3.1,1726276375.0169792,1,1726276375.0169792,8.6,-0.002
1726276378.5038908,-0.99,-0.001,-0.006,0.021,1726276376.838413,0.0,-3.1,1726276376.7600093,1,1726276376.7600093,8.8,0.002
1726276380.264731,-0.99,-0.001,-0.006,0.021,1726276378.5822783,0.0,-3.1,1726276378.5038908,1,1726276378.5038908,8.2,0.0
1726276382.038605,-0.99,-0.001,-0.006,0.021,1726276380.3431394,0.0,-3.1,1726276380.264731,1,1726276380.264731,7.6,0.0
1726276383.8162315,-0.99,-0.001,-0.006,0.021,1726276382.1170065,0.0,-3.2,1726276382.038605,1,1726276382.038605,8.0,0.0
1726276385.5614028,-0.99,-0.001,-0.006,0.021,1726276383.8947806,0.0,-3.2,1726276383.8162315,1,1726276383.8162315,8.8,0.0
1726276387.3343685,-0.99,-0.001,-0.006,0.021,1726276385.6394813,0.0,-3.2,1726276385.5614028,1,1726276385.5614028,9.0,-0.002
1726276389.0804605,-0.99,-0.001,-0.006,0.021,1726276387.41276,0.0,-3.3,1726276387.3343685,1,1726276387.3343685,8.4,-0.002
1726276390.840971,-0.99,-0.001,-0.006,0.021,1726276389.1588578,0.0,-3.3,1726276389.0804605,1,1726276389.0804605,9.0,0.002
1726276392.60025,-0.99,-0.001,-0.006,0.021,1726276390.9193945,0.0,-3.3,1726276390.840971,1,1726276390.840971,7.4,0.0
1726276394.3754113,-0.99,-0.001,-0.006,0.021,1726276392.6788564,0.0,-3.4,1726276392.60025,1,1726276392.60025,9.4,-0.002
1726276396.1205742,-0.99,-0.001,-0.006,0.021,1726276394.4537885,0.0,-3.4,1726276394.3754113,1,1726276394.3754113,9.6,-0.002
1726276397.8969595,-0.99,-0.001,-0.006,0.021,1726276396.1990263,0.0,-3.4,1726276396.1205742,1,1726276396.1205742,7.8,0.0
1726276399.657274,-0.99,-0.001,-0.006,0.021,1726276397.975391,0.0,-3.5,1726276397.8969595,1,1726276397.8969595,8.4,-0.002
1726276401.4314642,-0.99,-0.001,-0.006,0.021,1726276399.7355595,0.0,-3.5,1726276399.657274,1,1726276399.657274,8.2,-0.002
1726276403.2227302,-0.99,-0.001,-0.006,0.021,1726276401.5095408,0.0,-3.5,1726276401.4314642,1,1726276401.4314642,9.4,0.0
1726276404.999306,-0.99,-0.001,-0.006,0.021,1726276403.3008692,0.0,-3.5,1726276403.2227302,1,1726276403.2227302,8.6,0.0
1726276406.7749465,-0.99,-0.001,-0.006,0.021,1726276405.0774417,0.0,-3.6,1726276404.999306,1,1726276404.999306,9.0,-0.002
1726276408.5509603,-0.99,-0.001,-0.006,0.021,1726276406.8530824,0.0,-3.6,1726276406.7749465,1,1726276406.7749465,8.6,0.0
1726276410.3272552,-0.99,-0.001,-0.006,0.021,1726276408.6290953,0.0,-3.6,1726276408.5509603,1,1726276408.5509603,8.8,0.0
1726276412.118488,-0.99,-0.001,-0.006,0.021,1726276410.4053638,0.0,-3.7,1726276410.3272552,1,1726276410.3272552,8.4,-0.002
1726276413.8945405,-0.99,-0.001,-0.006,0.021,1726276412.181001,0.0,-3.7,1726276412.1028652,1,1726276412.1028652,9.2,0.0
1726276415.686707,-0.99,-0.001,-0.006,0.021,1726276413.9726474,0.0,-3.7,1726276413.8945405,1,1726276413.8945405,8.4,-0.002
1726276417.4789088,-0.99,-0.001,-0.006,0.021,1726276415.7648144,0.0,-3.7,1726276415.686707,1,1726276415.686707,8.0,-0.002
1726276419.270686,-0.99,-0.001,-0.006,0.021,1726276417.5570147,0.0,-3.8,1726276417.4789088,1,1726276417.4789088,8.4,-0.002
1726276421.0648522,-0.99,-0.001,-0.006,0.021,1726276419.3489234,0.0,-3.8,1726276419.270686,1,1726276419.270686,8.0,0.0
1726276422.8566716,-0.99,-0.001,-0.006,0.021,1726276421.1432629,0.0,-3.8,1726276421.0648522,1,1726276421.0648522,7.2,0.0
1726276424.6494305,-0.99,-0.001,-0.006,0.021,1726276422.9348283,0.0,-3.9,1726276422.8566716,1,1726276422.8566716,8.0,0.0
1726276426.4411612,-0.99,-0.001,-0.006,0.021,1726276424.7275865,0.0,-3.9,1726276424.6494305,1,1726276424.6494305,8.6,-0.002
1726276428.2490034,-0.99,-0.001,-0.006,0.021,1726276426.5193155,0.0,-3.9,1726276426.4411612,1,1726276426.4411612,8.6,-0.002
1726276430.041481,-0.99,-0.001,-0.006,0.021,1726276428.3271918,0.0,-3.9,1726276428.2490034,1,1726276428.2490034,8.8,0.0
1726276431.8634894,-0.99,-0.001,-0.006,0.021,1726276430.1195893,0.0,-4.0,1726276430.041481,1,1726276430.041481,8.4,-0.002
1726276433.6576164,-0.99,-0.001,-0.006,0.021,1726276431.9415953,0.0,-4.0,1726276431.8634894,1,1726276431.8634894,8.2,0.0
1726276435.4497705,-0.99,-0.001,-0.006,0.021,1726276433.735775,0.0,-4.0,1726276433.6576164,1,1726276433.6576164,9.0,0.0
1726276437.2574105,-0.99,-0.001,-0.006,0.021,1726276435.5281792,0.0,-4.0,1726276435.4497705,1,1726276435.4497705,8.2,0.0
1726276439.0327058,-0.99,-0.001,-0.006,0.021,1726276437.3202162,0.0,-4.1,1726276437.2418165,1,1726276437.2574105,8.4,0.0
1726276440.8556159,-0.99,-0.001,-0.006,0.021,1726276439.1111884,0.0,-4.1,1726276439.0327058,1,1726276439.0327058,8.0,0.0
1726276442.6489463,-0.99,-0.001,-0.006,0.021,1726276440.918567,0.0,-4.1,1726276440.8556159,1,1726276440.8556159,9.4,0.0
1726276444.6291564,-0.99,-0.001,-0.006,0.021,1726276442.7271583,0.0,-4.1,1726276442.6489463,1,1726276442.6489463,8.8,0.0
1726276446.4251842,-0.99,-0.001,-0.006,0.021,1726276444.691956,0.0,-4.2,1726276444.6291564,1,1726276444.6291564,8.2,0.0
1726276448.2332714,-0.99,-0.001,-0.006,0.021,1726276446.50354,0.0,-4.2,1726276446.4251842,1,1726276446.4251842,8.8,0.0
1726276450.039583,-0.99,-0.001,-0.006,0.021,1726276448.3116562,0.0,-4.2,1726276448.2332714,1,1726276448.2332714,8.2,-0.002
1726276451.8493419,-0.99,-0.001,-0.006,0.021,1726276450.118164,0.0,-4.2,1726276450.039583,1,1726276450.039583,8.6,0.002
1726276453.6570635,-0.99,-0.001,-0.006,0.021,1726276451.9279158,0.0,-4.2,1726276451.8493419,1,1726276451.8493419,9.8,-0.002
1726276455.4649897,-0.99,-0.001,-0.006,0.021,1726276453.7354987,0.0,-4.2,1726276453.6570635,1,1726276453.6570635,7.8,-0.002
1726276457.2876806,-0.99,-0.001,-0.006,0.021,1726276455.5433977,0.0,-4.3,1726276455.4649897,1,1726276455.4649897,8.6,-0.002
1726276459.1271791,-0.99,-0.001,-0.006,0.021,1726276457.36613,0.0,-4.3,1726276457.2876806,1,1726276457.2876806,8.2,-0.004
1726276460.9211347,-0.99,-0.001,-0.006,0.021,1726276459.1899545,0.0,-4.3,1726276459.1271791,1,1726276459.1271791,8.6,0.0
1726276462.7450733,-0.99,-0.001,-0.006,0.021,1726276460.9992285,0.0,-4.3,1726276460.9211347,1,1726276460.9211347,9.6,-0.002
