Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Laser Distance Sensor: Melt Rate (cm/s),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Abakus Particle Counter: Incremental Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1749837428.7063303,nan,nan,nan,nan,nan,nan,1749837428.2531385,50.002,25747.733,9315.752,-12.633,-107.476,nan,1749837428.719881,63.77,-1.6,nan,1749837428.1922967,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837428.4105928,8.879999999999999,-0.016000000000000007,1749837428.2788582,500.0,101.02908850317104,1010.2925415039062,25.0,1749837329.8449774,nan
1749837428.7063303,nan,nan,nan,nan,nan,nan,1749837428.2531385,50.002,25747.733,9315.752,-12.633,-107.476,nan,1749837428.719881,63.77,-1.6,nan,1749837428.1922967,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837428.4105928,8.879999999999999,-0.016000000000000007,1749837428.2788582,500.0,101.02908850317104,1010.2925415039062,25.0,1749837329.8449774,nan
1749837430.7112713,nan,nan,nan,nan,nan,nan,1749837430.2512145,50.002,25748.567,9318.042,-12.86,-107.428,nan,1749837430.7360396,63.77,-1.5,nan,1749837430.1980934,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837430.4247835,8.639999999999997,-0.016000000000000007,1749837430.2758317,500.0,101.02908850317104,1010.315673828125,25.0,1749837329.8449774,nan
1749837431.707577,nan,nan,nan,nan,nan,nan,1749837431.3649297,50.001,25748.566,9312.393,-12.352,-106.201,nan,1749837431.7269578,63.81,-1.6,nan,1749837431.19338,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837431.4241123,9.17333333333333,-0.015200000000000007,1749837431.2819307,500.0,101.02596347336797,1010.2676391601562,25.0,1749837329.8449774,nan
1749837431.707577,nan,nan,nan,nan,nan,nan,1749837431.3649297,50.001,25748.566,9312.393,-12.352,-106.201,nan,1749837431.7269578,63.81,-1.6,nan,1749837431.19338,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837431.4241123,9.17333333333333,-0.015200000000000007,1749837431.2819307,500.0,101.02596347336797,1010.2676391601562,25.0,1749837329.8449774,nan
1749837432.7036836,nan,nan,nan,nan,nan,nan,1749837432.2485693,50.001,25749.241,9316.408,-12.539,-107.009,nan,1749837432.735949,63.79,-1.6,nan,1749837432.1874864,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837432.406805,8.866666666666667,-0.015466666666666668,1749837432.2721512,500.0,101.02596347336797,1010.2621459960938,25.0,1749837329.8449774,nan
1749837434.7027009,nan,nan,nan,nan,nan,nan,1749837434.2588394,50.002,25751.415,9314.508,-12.533,-106.512,nan,1749837434.782433,63.76,-1.7,nan,1749837434.1964297,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837434.4201956,8.24,-0.016533333333333334,1749837434.2852697,500.0,101.01971341376185,1010.2322998046875,25.0,1749837329.8449774,nan
1749837435.703943,nan,nan,nan,nan,nan,nan,1749837435.2494023,50.0,25750.905,9316.481,-12.481,-107.897,nan,1749837435.760538,63.79,-1.8,nan,1749837435.1894968,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837435.4106197,8.813333333333336,-0.016000000000000007,1749837435.2755594,500.0,101.02596347336797,1010.2622680664062,25.0,1749837329.8449774,nan
1749837436.690817,nan,nan,nan,nan,nan,nan,1749837436.245086,49.999,25750.344,9314.581,-12.354,-106.662,nan,1749837436.7846801,63.81,-1.8,nan,1749837436.1897073,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837436.4012558,8.453333333333335,-0.016799999999999995,1749837436.2819586,500.0,101.02283844356491,1010.2319946289062,25.0,1749837329.8449774,nan
1749837437.7011502,nan,nan,nan,nan,nan,nan,1749837437.2484086,49.996,25746.513,9318.749,-12.746,-106.477,nan,1749837437.7919674,63.76,-1.9,0.0,1749837437.186556,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837437.408168,8.853333333333332,-0.016000000000000007,1749837437.256462,500.0,101.02596347336797,1010.2525024414062,25.0,1749837329.8449774,nan
1749837438.6866493,nan,nan,nan,nan,nan,nan,1749837438.2441027,49.996,25746.513,9318.749,-12.746,-106.477,nan,1749837438.7536936,63.76,-2.0,nan,1749837438.1844556,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837438.3980176,8.96,-0.01626666666666667,1749837438.262506,500.0,101.02596347336797,1010.2462768554688,25.0,1749837329.8449774,nan
1749837439.7009337,nan,nan,nan,nan,nan,nan,1749837439.248608,49.997,25745.785,9315.443,-12.401,-107.156,nan,1749837439.7281263,63.81,-2.1,nan,1749837439.1854165,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837439.4047987,8.160000000000002,-0.016000000000000007,1749837439.2529697,500.0,101.02596347336797,1010.2675170898438,25.0,1749837329.8449774,nan
1749837440.6982489,nan,nan,nan,nan,nan,nan,1749837440.2549891,49.999,25745.114,9318.099,-12.402,-107.289,nan,1749837440.8172126,63.76,-2.1,nan,1749837440.1890965,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837440.4120746,8.480000000000002,-0.016000000000000007,1749837440.261274,500.0,101.01971341376185,1010.2116088867188,25.0,1749837329.8449774,nan
1749837440.6982489,nan,nan,nan,nan,nan,nan,1749837440.2549891,49.999,25745.114,9318.099,-12.402,-107.289,nan,1749837440.8172126,63.76,-2.1,nan,1749837440.1890965,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837440.4120746,8.480000000000002,-0.016000000000000007,1749837440.261274,500.0,101.01971341376185,1010.2116088867188,25.0,1749837329.8449774,nan
1749837441.6985626,nan,nan,nan,nan,nan,nan,1749837441.2437465,49.999,25745.114,9318.099,-12.402,-107.289,nan,1749837441.7591515,63.84,-2.2,nan,1749837441.1843672,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837441.4033546,9.72,-0.01773333333333333,1749837441.2662687,500.0,101.02908850317104,1010.28564453125,25.0,1749837329.8449774,nan
1749837443.6958964,nan,nan,nan,nan,nan,nan,1749837443.2460172,50.004,25749.362,9316.118,-12.721,-106.516,nan,1749837443.7276363,63.85,-2.3,nan,1749837443.1931584,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837443.4167314,8.906666666666668,-0.0168,1749837443.2781584,500.0,101.02283844356491,1010.24365234375,25.0,1749837329.8449774,nan
1749837443.6958964,nan,nan,nan,nan,nan,nan,1749837443.2460172,50.004,25749.362,9316.118,-12.721,-106.516,nan,1749837443.7276363,63.85,-2.3,nan,1749837443.1931584,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837443.4167314,8.906666666666668,-0.0168,1749837443.2781584,500.0,101.02283844356491,1010.24365234375,25.0,1749837329.8449774,nan
1749837445.699424,nan,nan,nan,nan,nan,nan,1749837445.2460783,50.003,25750.967,9315.683,-12.446,-107.235,nan,1749837445.7133343,63.74,-2.3,nan,1749837445.1880143,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837445.4134848,8.48,-0.0168,1749837445.2594063,500.0,101.02596347336797,1010.2744140625,25.0,1749837329.8449774,nan
1749837445.699424,nan,nan,nan,nan,nan,nan,1749837445.2460783,50.003,25750.967,9315.683,-12.446,-107.235,nan,1749837445.7133343,63.74,-2.3,nan,1749837445.1880143,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837445.4134848,8.48,-0.0168,1749837445.2594063,500.0,101.02596347336797,1010.2744140625,25.0,1749837329.8449774,nan
1749837446.7020595,nan,nan,nan,nan,nan,nan,1749837446.2483325,50.003,25753.881,9318.157,-12.611,-107.458,nan,1749837446.7359898,63.78,-2.2,nan,1749837446.184729,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837446.4041522,8.759999999999998,-0.017599999999999998,1749837446.2503352,500.0,101.02283844356491,1010.233642578125,25.0,1749837329.8449774,nan
1749837447.6983714,nan,nan,nan,nan,nan,nan,1749837447.2551916,50.003,25754.904,9316.965,-12.641,-107.559,nan,1749837447.7911339,63.73,-2.2,-0.0019970460715699936,1749837447.1836324,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837447.4113371,8.719999999999999,-0.017599999999999998,1749837447.2718966,500.0,101.02283844356491,1010.2484130859375,25.0,1749837329.8449774,nan
1749837449.7102423,nan,nan,nan,nan,nan,nan,1749837449.2551234,50.001,25754.891,9318.452,-12.702,-106.697,nan,1749837449.7583091,63.76,-2.0,nan,1749837449.1949842,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837449.4086304,8.84,-0.015200000000000007,1749837449.2845566,500.0,101.02596347336797,1010.2455444335938,25.0,1749837329.8449774,nan
1749837450.7089942,nan,nan,nan,nan,nan,nan,1749837450.276523,50.001,25756.497,9317.043,-12.557,-106.51,nan,1749837450.7039926,63.72,-1.9,nan,1749837450.1950188,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837450.415935,8.733333333333336,-0.015066666666666673,1749837450.2902753,500.0,101.02596347336797,1010.278564453125,25.0,1749837329.8449774,nan
1749837450.7089942,nan,nan,nan,nan,nan,nan,1749837450.276523,50.001,25756.497,9317.043,-12.557,-106.51,nan,1749837450.7039926,63.72,-1.9,nan,1749837450.1950188,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837450.415935,8.733333333333336,-0.015066666666666673,1749837450.2902753,500.0,101.02596347336797,1010.278564453125,25.0,1749837329.8449774,nan
1749837452.7014995,nan,nan,nan,nan,nan,nan,1749837452.2743838,50.003,25759.543,9318.512,-12.718,-107.463,nan,1749837452.687276,63.72,-1.8,-0.005310303493763902,1749837452.1906939,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837452.4134848,8.786666666666667,-0.016000000000000007,1749837452.2719808,500.0,101.02283844356491,1010.2146606445312,25.0,1749837329.8449774,nan
1749837453.6983345,nan,nan,nan,nan,nan,nan,1749837453.2808595,50.003,25760.194,9311.933,-12.059,-106.806,nan,1749837453.7278275,63.78,-1.8,nan,1749837453.1868358,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837453.4047494,8.68,-0.016000000000000007,1749837453.2620802,500.0,101.02283844356491,1010.2511596679688,25.0,1749837329.8449774,nan
1749837454.699404,nan,nan,nan,nan,nan,nan,1749837454.2725692,50.003,25761.078,9319.922,-12.881,-106.74,nan,1749837454.6398969,63.83,-1.8,nan,1749837454.1818194,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837454.3946931,8.440000000000001,-0.01773333333333333,1749837454.2686408,500.0,101.02283844356491,1010.25341796875,25.0,1749837329.8449774,nan
1749837455.7118561,nan,nan,nan,nan,nan,nan,1749837455.3109381,50.0,25760.394,9319.477,-12.712,-107.885,nan,1749837455.7595592,63.74,-1.8,nan,1749837455.2000327,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837455.4169614,8.479999999999997,-0.015866666666666675,1749837455.2913198,500.0,101.02283844356491,1010.2211303710938,25.0,1749837329.8449774,nan
1749837455.7118561,nan,nan,nan,nan,nan,nan,1749837455.3109381,50.0,25760.394,9319.477,-12.712,-107.885,nan,1749837455.7595592,63.74,-1.8,nan,1749837455.2000327,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837455.4169614,8.479999999999997,-0.015866666666666675,1749837455.2913198,500.0,101.02283844356491,1010.2211303710938,25.0,1749837329.8449774,nan
